date,universe,n,adv,dec,up_vol,dn_vol,up4,dn4,up25q,dn25q,up13_34,dn13_34,nh,nl,p_ab20,p_ab40,p_ab50,p_ab200,p_stack,p_s1,p_s2,p_s3,p_s4
2026-07-16,nasdaq,3245,1299,1805,437,361,133,365,629,633,723,987,123,79,46.11,48.75,48.28,46.82,43.72,8.01,37.16,9.62,45.21
2026-07-16,r2000,1988,1147,808,422,203,134,196,425,128,615,291,155,15,63.28,68.32,67.82,66.98,60.66,8.81,53.1,14.02,24.08
2026-07-16,scan,203,126,76,34,16,15,6,85,0,86,1,8,0,83.25,100.0,100.0,100.0,94.58,0.0,100.0,0.0,0.0
2026-07-16,sp500,503,369,133,119,47,33,30,67,13,97,41,28,1,64.81,68.26,67.66,70.8,59.08,5.4,58.4,12.4,23.8
2026-07-17,all,4408,1451,2758,359,644,122,153,728,724,870,1187,63,79,47.45,51.86,52.34,51.96,47.29,8.08,41.83,10.17,39.92
2026-07-17,nasdaq,3246,1114,1947,247,420,110,126,577,672,623,1069,23,75,42.91,46.73,47.16,46.07,42.88,8.07,37.15,8.89,45.88
2026-07-17,r2000,1989,616,1334,152,343,62,74,392,138,528,312,39,14,56.03,64.42,64.72,65.23,60.0,9.12,53.1,12.3,25.48
2026-07-17,scan,224,103,120,27,27,15,0,92,0,108,2,2,0,85.27,99.55,100.0,100.0,99.11,0.0,100.0,0.0,0.0
2026-07-17,sp500,503,146,357,60,124,2,10,54,13,82,46,22,2,58.05,62.67,64.47,68.6,56.49,6.6,58.0,10.6,24.8
2026-07-20,all,4409,1366,2841,265,530,113,182,658,791,792,1207,21,86,42.25,48.53,50.09,50.78,45.62,8.62,41.28,9.53,40.57
2026-07-20,nasdaq,3247,1029,2037,186,363,96,160,520,730,567,1089,12,79,38.48,44.0,45.27,45.23,41.06,8.3,36.69,8.53,46.47
2026-07-20,r2000,1989,584,1356,146,279,49,76,353,168,480,316,14,7,47.96,59.69,61.61,63.8,57.56,9.69,52.63,11.31,26.37
2026-07-20,scan,194,49,144,7,22,2,2,73,0,90,1,1,0,79.38,99.48,100.0,100.0,97.94,0.0,100.0,0.0,0.0
2026-07-20,sp500,503,165,337,28,68,1,2,46,14,67,45,3,2,52.49,57.88,62.08,66.4,55.69,8.6,56.6,9.8,25.0
2026-07-21,all,4409,2584,1616,555,392,379,110,707,747,849,1169,38,38,45.01,50.58,51.97,51.63,44.71,7.76,42.15,9.5,40.58
2026-07-21,nasdaq,3247,1916,1138,415,256,329,98,555,693,611,1057,22,35,41.79,46.3,47.68,46.14,40.41,7.41,37.4,8.73,46.46
2026-07-21,r2000,1989,1286,668,296,186,170,35,386,136,519,291,25,4,51.84,63.23,64.49,65.27,56.84,8.49,54.04,11.36,26.11
2026-07-21,scan,232,179,49,35,14,31,2,94,0,125,1,3,0,81.47,100.0,100.0,100.0,91.81,0.0,100.0,0.0,0.0
2026-07-21,sp500,503,230,270,62,71,30,7,48,16,72,49,4,3,49.7,57.49,59.88,65.6,53.09,8.4,57.2,8.4,26.0
2026-07-22,all,4409,1530,2677,340,482,132,212,565,803,777,1173,22,53,38.36,48.14,50.71,50.76,43.73,8.26,41.71,9.07,40.95
2026-07-22,nasdaq,3247,1031,2040,232,338,113,177,446,744,572,1059,14,49,34.46,43.5,45.62,45.07,39.38,8.07,36.8,8.27,46.87
2026-07-22,r2000,1989,613,1332,126,291,39,107,295,176,454,301,11,11,41.45,58.67,62.41,63.98,55.57,9.38,53.36,10.73,26.52
2026-07-22,scan,194,79,112,18,17,7,4,70,0,100,1,3,0,76.8,99.48,100.0,100.0,93.3,0.0,100.0,0.0,0.0
2026-07-22,sp500,503,247,252,63,46,8,9,40,18,69,46,5,2,45.92,57.88,62.87,66.2,50.7,7.4,57.8,8.4,26.4
2026-07-23,all,4409,1346,2865,380,679,123,276,530,868,860,1142,26,95,33.46,43.41,46.43,49.04,41.03,8.71,41.26,7.86,42.17
2026-07-23,nasdaq,3247,979,2078,254,433,98,221,416,797,623,1031,16,82,30.27,39.38,42.38,43.79,37.26,8.43,36.44,7.35,47.79
2026-07-23,r2000,1989,570,1384,190,398,42,141,277,200,508,289,10,26,34.8,51.44,55.72,61.08,50.76,10.32,52.63,8.65,28.4
2026-07-23,scan,175,79,95,24,14,7,1,66,1,99,1,0,0,73.71,99.43,100.0,100.0,96.57,0.0,100.0,0.0,0.0
2026-07-23,sp500,503,211,292,64,94,16,21,35,23,79,48,8,4,43.74,55.38,59.28,65.4,51.1,7.6,57.2,8.2,27.0
2026-07-24,all,4409,2061,2147,426,366,120,305,555,860,750,1253,52,121,35.4,44.33,46.97,48.85,39.76,8.9,40.8,8.16,42.14
2026-07-24,nasdaq,3247,1291,1780,280,282,86,267,438,798,529,1124,27,114,29.7,38.82,41.46,43.37,35.6,8.58,35.94,7.47,48.0
2026-07-24,r2000,1989,1071,872,225,182,57,119,311,190,438,343,38,22,38.84,52.86,56.25,60.97,48.81,10.53,52.21,8.96,28.3
2026-07-24,scan,182,124,57,19,5,10,0,60,1,87,0,4,0,78.57,98.9,100.0,100.0,96.7,0.0,100.0,0.0,0.0
2026-07-24,sp500,503,363,140,69,33,15,20,34,15,73,55,8,3,55.27,62.95,65.47,66.4,52.5,8.0,56.6,9.8,25.6
2026-07-27,all,4402,2619,1590,589,381,328,164,575,861,923,1004,63,77,41.78,48.0,49.56,50.6,39.92,8.13,41.33,9.37,41.17
2026-07-27,nasdaq,3241,1878,1190,394,263,253,132,439,799,677,918,34,77,36.23,42.52,44.04,44.77,35.21,7.91,36.39,8.44,47.26
2026-07-27,r2000,1987,1343,605,304,190,168,65,324,197,550,234,37,5,46.44,56.66,59.32,63.08,49.14,9.7,52.69,10.54,27.07
2026-07-27,scan,221,157,63,38,13,22,4,80,0,123,0,6,0,82.35,99.55,100.0,100.0,90.5,0.0,100.0,0.0,0.0
2026-07-27,sp500,503,329,174,103,52,35,13,48,13,81,35,19,1,64.02,69.12,69.46,70.0,53.69,6.0,58.2,11.8,24.0
2026-07-28,all,4404,2337,1882,810,520,297,331,640,835,1034,1107,156,89,44.74,49.14,50.33,51.18,40.39,8.46,40.54,10.77,40.23
2026-07-28,nasdaq,3243,1543,1528,477,366,196,281,482,775,721,1001,102,86,38.09,43.43,44.02,44.58,35.07,8.5,35.31,9.35,46.83
2026-07-28,r2000,1989,1229,721,405,222,145,120,366,179,622,280,102,8,52.5,59.44,61.8,64.54,50.05,9.74,52.11,12.61,25.53
2026-07-28,scan,212,166,44,49,15,12,2,75,0,125,0,10,0,82.55,100.0,100.0,100.0,91.04,0.0,100.0,0.0,0.0
2026-07-28,sp500,503,356,146,206,92,66,32,60,12,125,42,38,0,69.38,70.12,72.26,72.0,56.69,6.2,57.2,14.8,21.8
2026-07-29,all,4405,1269,2962,477,920,130,447,582,902,868,1167,58,127,38.49,44.25,45.34,48.83,39.5,9.97,38.96,9.97,41.1
2026-07-29,nasdaq,3244,926,2158,330,575,99,343,436,833,634,1050,33,117,33.63,39.63,40.62,42.68,34.57,9.57,33.94,8.81,47.67
2026-07-29,r2000,1990,558,1401,232,472,63,224,330,200,517,307,40,29,44.38,52.41,54.61,61.49,48.94,11.5,50.42,11.13,26.95
2026-07-29,scan,175,63,110,21,33,5,6,59,0,84,0,3,0,82.29,100.0,100.0,100.0,95.43,0.0,100.0,0.0,0.0
2026-07-29,sp500,503,180,323,89,179,18,37,53,15,93,49,10,1,62.82,65.54,66.27,70.0,56.29,8.4,55.2,14.8,21.6
2026-07-30,all,4405,2354,1881,658,577,365,159,605,847,878,1053,33,53,39.77,44.96,46.64,49.75,39.06,8.94,40.08,9.78,41.2
2026-07-30,nasdaq,3244,1858,1227,467,336,313,99,465,785,670,952,26,46,36.85,41.25,42.62,44.37,34.51,8.16,35.45,9.01,47.38
2026-07-30,r2000,1990,1017,940,305,296,156,80,334,179,498,258,18,11,44.03,52.2,55.27,61.96,47.62,10.82,51.14,10.87,27.16
2026-07-30,scan,226,141,82,31,24,22,3,77,0,122,0,4,0,84.96,100.0,100.0,100.0,92.04,0.0,100.0,0.0,0.0
2026-07-30,sp500,503,198,303,105,131,23,24,49,12,89,36,0,2,56.06,62.75,64.47,69.2,55.29,7.4,57.0,12.2,23.4
2026-07-31,all,4407,1825,2397,555,647,141,185,603,802,765,1160,23,55,38.68,43.86,44.72,49.53,37.83,9.21,39.87,9.78,41.15
2026-07-31,nasdaq,3245,1325,1751,356,385,126,157,471,739,598,1034,14,51,36.15,40.6,40.72,44.2,33.4,8.45,35.16,9.14,47.25
2026-07-31,r2000,1991,832,1119,284,332,47,80,324,184,426,321,18,10,42.72,50.1,52.53,61.39,45.59,11.29,50.68,10.77,27.26
2026-07-31,scan,217,84,132,24,22,8,1,77,0,92,0,1,0,84.79,99.08,100.0,100.0,95.85,0.0,100.0,0.0,0.0
2026-07-31,sp500,503,223,279,95,124,8,13,48,4,69,45,0,0,53.68,60.96,62.67,68.0,55.49,8.0,56.6,11.4,24.0
2026-08-03,all,4411,3148,1089,949,372,520,62,732,715,842,1027,61,33,50.65,50.43,50.38,51.76,38.66,8.09,40.62,11.27,40.02
2026-08-03,nasdaq,3249,2289,801,621,250,409,54,561,669,649,924,42,33,47.9,46.69,46.4,46.13,34.19,7.4,35.94,10.32,46.33
2026-08-03,r2000,1992,1572,392,560,155,294,20,417,139,477,268,41,3,57.08,59.06,60.15,64.44,46.84,9.57,51.79,12.69,25.95
2026-08-03,scan,226,160,65,50,19,29,2,100,0,94,0,1,0,87.17,100.0,100.0,100.0,94.69,0.0,100.0,0.0,0.0
2026-08-03,sp500,503,341,162,107,65,22,2,56,4,78,38,9,0,59.44,64.34,65.27,70.2,56.09,7.4,57.0,13.2,22.4
2026-08-04,all,4411,3062,1174,1138,450,594,93,745,702,981,978,101,21,59.62,55.14,54.45,54.08,40.7,6.94,41.65,12.55,38.85
2026-08-04,nasdaq,3249,2235,857,749,277,475,69,572,655,748,885,59,18,57.03,51.35,49.98,48.44,36.43,6.29,36.88,11.69,45.14
2026-08-04,r2000,1992,1505,447,639,230,306,39,435,143,569,250,70,2,67.93,64.98,65.77,67.65,49.77,7.96,53.25,14.46,24.34
2026-08-04,scan,256,206,48,81,17,40,1,107,0,117,0,18,0,87.89,100.0,100.0,100.0,89.45,0.0,100.0,0.0,0.0
2026-08-04,sp500,503,361,139,162,72,52,7,57,4,88,33,16,2,68.19,68.92,68.66,72.2,56.89,6.4,58.4,13.8,21.4
2026-08-05,all,4414,1754,2471,556,696,188,187,673,737,957,975,54,36,57.58,54.34,53.79,53.6,41.95,7.34,41.67,12.05,38.94
2026-08-05,nasdaq,3252,1267,1811,358,452,151,143,514,685,732,885,33,32,55.61,50.7,49.58,48.21,37.68,6.48,36.98,11.35,45.19
2026-08-05,r2000,1992,735,1223,280,396,79,89,384,165,553,257,28,7,63.65,62.9,63.65,66.56,51.34,8.94,53.07,13.57,24.43
2026-08-05,scan,266,123,142,49,42,15,4,112,0,127,0,8,0,91.35,98.5,100.0,100.0,91.73,0.0,100.0,0.0,0.0
2026-08-05,sp500,503,244,259,81,87,10,16,55,6,83,28,14,1,65.41,66.93,67.66,71.8,56.89,7.2,58.8,13.0,21.0
2026-08-06,all,4415,1855,2360,638,669,272,233,704,749,1013,997,68,41,56.79,53.04,52.37,53.34,42.55,7.27,41.92,11.54,39.26
2026-08-06,nasdaq,3253,1419,1656,444,421,223,181,531,693,758,911,48,37,55.93,50.14,49.03,47.73,38.88,6.54,37.23,10.63,45.6
2026-08-06,r2000,1993,835,1119,370,391,141,125,401,173,590,261,43,10,61.13,60.85,61.42,66.3,51.75,8.57,53.56,12.83,25.04
2026-08-06,scan,243,111,132,36,34,16,5,95,0,134,0,4,0,92.59,98.77,100.0,100.0,95.06,0.0,100.0,0.0,0.0
2026-08-06,sp500,503,202,299,59,90,9,20,65,8,108,29,7,2,63.42,63.15,64.74,71.4,55.98,7.0,58.4,13.0,21.6
2026-08-07,all,4416,2675,1563,768,424,431,126,674,724,1002,980,64,32,61.81,56.72,55.59,54.99,43.79,6.72,42.38,12.76,38.15
2026-08-07,nasdaq,3254,1929,1156,540,291,356,108,514,670,742,887,46,28,61.55,53.66,51.9,49.55,40.06,5.59,37.98,11.74,44.68
2026-08-07,r2000,1994,1265,697,438,244,209,56,385,156,551,273,40,10,65.66,63.95,64.86,68.32,52.66,8.05,54.08,14.29,23.58
2026-08-07,scan,244,169,71,32,16,19,1,77,1,113,0,2,0,90.16,99.18,100.0,100.0,94.67,0.0,100.0,0.0,0.0
2026-08-07,sp500,503,323,178,55,41,19,6,58,6,114,33,5,1,65.41,66.14,66.33,73.6,57.57,6.4,58.8,14.8,20.0
2026-08-10,all,4418,1659,2586,546,669,252,242,636,778,1032,956,73,41,58.4,53.61,53.79,54.34,44.25,7.13,42.19,12.28,38.41
2026-08-10,nasdaq,3256,1235,1869,402,454,203,191,488,717,760,848,45,31,58.49,51.41,50.72,49.21,40.5,5.82,37.75,11.61,44.82
2026-08-10,r2000,1996,656,1299,269,404,92,125,346,182,551,294,42,18,59.92,59.3,61.62,66.56,52.71,8.83,53.92,12.68,24.57
2026-08-10,scan,226,114,111,28,20,18,3,63,0,106,0,2,0,95.13,100.0,100.0,100.0,96.9,0.0,100.0,0.0,0.0
2026-08-10,sp500,503,231,269,50,42,23,9,57,7,129,40,12,0,63.62,63.75,65.94,73.0,58.37,6.8,58.8,14.2,20.2
2026-08-11,all,4420,2411,1811,574,478,226,146,674,738,1044,931,60,39,59.92,54.87,54.63,54.67,45.16,7.36,42.22,12.54,37.88
2026-08-11,nasdaq,3258,1766,1310,414,332,199,118,522,687,763,830,35,33,60.19,53.29,52.06,49.43,41.68,6.21,37.77,11.77,44.24
2026-08-11,r2000,1996,1158,793,303,273,96,71,374,157,544,280,40,11,62.08,60.67,62.18,67.24,53.67,9.19,53.89,13.34,23.57
2026-08-11,scan,222,126,95,22,13,10,3,73,1,110,0,7,0,93.24,99.1,100.0,100.0,97.3,0.0,100.0,0.0,0.0
2026-08-11,sp500,503,276,225,40,22,8,3,59,6,134,31,11,1,64.02,60.83,64.14,72.4,57.17,7.2,59.0,13.4,20.4
2026-08-12,all,4420,2246,1959,628,505,251,153,675,751,1002,877,64,49,61.07,56.29,55.55,54.55,45.73,7.29,42.44,12.2,38.07
2026-08-12,nasdaq,3258,1627,1444,473,372,218,133,519,702,737,776,42,46,61.84,55.03,53.18,49.53,42.68,6.11,37.88,11.76,44.25
2026-08-12,r2000,1996,1126,814,326,259,103,57,375,162,509,273,37,11,63.46,61.98,62.94,67.24,53.77,9.14,54.15,13.08,23.62
2026-08-12,scan,231,127,100,21,15,10,3,75,0,95,0,4,0,93.51,99.57,100.0,100.0,96.54,0.0,100.0,0.0,0.0
2026-08-12,sp500,503,262,240,44,37,21,6,65,7,121,28,12,1,65.01,63.62,65.54,71.8,56.77,7.4,59.8,12.0,20.8
2026-08-13,all,4421,2444,1781,708,423,291,147,753,726,1096,847,88,32,63.99,57.59,57.15,55.42,47.06,7.14,42.57,12.96,37.33
2026-08-13,nasdaq,3259,1691,1385,501,329,234,129,574,682,821,737,58,32,63.64,55.46,54.3,50.0,44.14,6.11,37.84,12.29,43.76
2026-08-13,r2000,1997,1216,746,374,195,125,64,418,151,540,273,51,3,67.64,64.05,65.06,67.98,55.34,8.93,54.28,13.75,23.04
2026-08-13,scan,234,117,116,19,12,6,4,78,0,80,0,8,0,94.44,100.0,100.0,100.0,97.44,0.0,100.0,0.0,0.0
2026-08-13,sp500,503,319,183,54,26,20,3,69,7,124,35,16,0,69.38,66.4,68.73,74.85,57.57,6.6,60.4,14.4,18.6
2026-08-14,all,4422,2179,2028,476,358,207,126,781,696,952,880,54,38,64.03,58.12,57.81,55.3,48.48,6.67,42.96,12.45,37.93
2026-08-14,nasdaq,3260,1565,1500,372,283,187,114,602,659,724,754,36,37,63.77,55.88,54.92,49.74,45.52,5.75,37.98,11.89,44.38
2026-08-14,r2000,1997,1023,933,212,162,80,42,447,140,436,302,26,2,67.44,63.71,65.49,67.87,56.58,8.35,54.77,13.12,23.76
2026-08-14,scan,240,134,104,10,3,7,1,91,0,74,1,3,0,94.58,98.33,100.0,100.0,97.92,0.0,100.0,0.0,0.0
2026-08-14,sp500,503,255,240,21,17,10,2,65,7,113,29,9,0,67.79,69.38,70.52,74.65,59.56,6.0,61.0,13.6,19.4
2026-08-17,all,4422,1430,2829,422,629,177,268,766,736,877,989,44,54,58.21,54.27,54.6,53.82,48.19,7.23,42.53,11.36,38.88
2026-08-17,nasdaq,3260,1117,1987,334,445,161,217,589,696,653,853,28,49,58.8,53.1,52.82,48.77,45.81,6.07,37.63,11.23,45.07
2026-08-17,r2000,1997,626,1341,179,320,59,124,449,152,403,345,26,13,61.3,59.72,61.84,65.96,55.47,9.18,54.17,11.77,24.88
2026-08-17,scan,237,121,114,18,21,13,4,93,0,89,2,2,0,96.62,97.89,100.0,100.0,98.73,0.0,100.0,0.0,0.0
2026-08-17,sp500,503,133,368,24,56,7,17,65,7,102,32,5,1,58.45,59.64,62.15,71.66,57.97,6.8,60.4,11.2,21.6
2026-08-18,all,4422,1658,2561,442,538,149,288,739,786,852,1080,41,55,53.74,50.9,52.19,53.24,47.76,7.63,42.51,10.78,39.08
2026-08-18,nasdaq,3260,1222,1859,310,388,134,226,575,735,632,927,28,46,54.94,50.06,50.67,48.2,45.66,6.29,37.51,10.76,45.43
2026-08-18,r2000,1997,767,1187,228,254,71,124,429,165,384,381,22,11,56.77,55.93,59.26,65.65,55.06,9.48,54.4,11.24,24.87
2026-08-18,scan,232,101,130,21,17,6,18,93,2,88,2,3,0,96.55,98.71,100.0,100.0,98.28,0.0,100.0,0.0,0.0
2026-08-18,sp500,503,227,273,45,45,4,34,62,11,111,41,6,3,53.48,57.26,60.76,71.66,55.98,7.2,61.2,10.4,21.2
2026-08-19,all,4422,2451,1803,759,465,471,163,839,707,867,1047,77,36,54.46,52.66,53.43,54.83,47.4,7.48,42.78,12.13,37.61
2026-08-19,nasdaq,3260,1733,1372,557,341,377,136,636,661,642,912,50,34,54.63,51.46,51.69,49.61,45.48,6.13,37.81,11.9,44.17
2026-08-19,r2000,1997,1173,795,371,237,221,64,479,143,409,349,43,4,55.51,57.29,59.77,67.3,54.55,8.91,55.18,12.12,23.78
2026-08-19,scan,219,150,69,33,11,24,7,99,2,89,0,7,0,92.69,100.0,100.0,100.0,94.52,0.0,100.0,0.0,0.0
2026-08-19,sp500,503,288,214,70,44,44,15,75,10,113,38,14,0,54.47,58.25,61.55,75.05,55.38,8.0,60.0,15.0,17.0
2026-08-20,all,4422,1464,2774,431,601,130,245,783,676,807,1049,36,37,48.66,49.23,50.25,53.4,46.53,8.69,41.87,11.65,37.79
2026-08-20,nasdaq,3260,1107,1985,330,393,119,196,619,638,603,912,25,32,49.86,48.62,49.33,48.59,44.7,7.01,36.88,11.83,44.28
2026-08-20,r2000,1997,613,1346,167,314,35,129,438,135,379,373,16,8,48.16,52.8,55.44,65.08,53.41,10.62,53.94,11.19,24.25
2026-08-20,scan,197,65,129,25,14,4,6,99,2,73,2,4,0,92.89,97.46,100.0,100.0,96.95,0.0,100.0,0.0,0.0
2026-08-20,sp500,503,158,341,50,72,7,8,63,7,93,33,6,2,45.92,52.29,54.78,73.45,52.59,9.6,59.6,13.8,17.0
2026-08-21,all,4424,2624,1588,713,363,271,65,868,636,862,1020,49,31,51.59,52.12,52.86,54.27,46.15,8.64,42.24,12.12,36.99
2026-08-21,nasdaq,3262,1919,1157,528,225,225,60,670,601,649,891,35,27,53.25,52.0,51.74,49.74,44.72,6.81,37.37,12.48,43.34
2026-08-21,r2000,1997,1242,699,353,200,117,21,492,125,405,342,27,3,50.28,55.32,57.74,65.72,52.73,10.57,54.51,11.24,23.68
2026-08-21,scan,198,148,50,25,6,10,0,105,2,74,2,4,0,93.43,98.99,100.0,100.0,97.98,0.0,100.0,0.0,0.0
2026-08-21,sp500,503,334,167,77,43,12,2,72,6,106,39,6,2,50.3,55.67,58.17,72.65,50.4,11.0,59.4,13.2,16.4
2026-08-24,all,4424,1803,2411,485,440,121,211,766,708,882,992,61,43,48.49,50.46,51.6,53.6,45.71,8.9,42.18,11.48,37.44
2026-08-24,nasdaq,3262,1216,1860,352,336,108,184,596,668,667,868,39,40,48.8,49.4,50.02,48.59,44.49,7.36,37.09,11.59,43.96
2026-08-24,r2000,1997,826,1124,218,199,47,77,423,150,415,346,27,6,47.49,53.1,55.71,64.68,51.52,11.19,54.12,10.56,24.13
2026-08-24,scan,196,95,101,17,13,8,4,97,1,71,1,3,0,89.8,100.0,100.0,100.0,96.94,0.0,100.0,0.0,0.0
2026-08-24,sp500,503,305,195,52,32,2,11,70,9,106,30,14,2,53.48,58.65,60.76,74.45,50.8,9.6,60.8,13.6,16.0
2026-08-25,all,4432,2390,1842,511,297,271,82,756,701,966,911,55,37,50.7,52.35,52.78,54.13,45.38,8.93,42.2,11.97,36.91
2026-08-25,nasdaq,3269,1828,1265,408,220,248,69,593,656,731,796,41,34,51.48,51.93,51.7,49.69,44.05,7.02,37.48,12.24,43.26
2026-08-25,r2000,1999,1122,834,230,114,119,24,413,157,453,298,26,2,50.2,55.06,57.32,65.43,50.4,11.07,54.19,11.27,23.47
2026-08-25,scan,195,121,72,11,7,9,1,97,1,82,0,5,0,93.85,100.0,100.0,100.0,99.49,0.0,100.0,0.0,0.0
2026-08-25,sp500,503,207,294,30,39,9,3,63,8,119,33,7,1,51.69,57.06,59.05,72.46,51.89,11.8,59.2,13.2,15.8
2026-08-26,all,4434,1828,2414,372,405,143,107,723,739,863,973,24,33,48.38,51.15,51.56,53.93,45.18,8.9,42.77,11.19,37.15
2026-08-26,nasdaq,3271,1274,1827,285,307,124,94,576,688,656,853,17,30,48.89,50.42,50.29,49.32,43.79,7.21,37.91,11.42,43.46
2026-08-26,r2000,1999,810,1141,153,181,45,37,395,167,392,321,12,2,46.56,53.7,55.35,65.27,49.55,11.12,54.71,10.6,23.58
2026-08-26,scan,202,97,101,16,11,6,2,105,0,67,0,2,0,88.61,99.01,100.0,100.0,97.52,0.0,100.0,0.0,0.0
2026-08-26,sp500,503,283,218,34,32,7,1,59,10,113,35,3,1,54.08,57.06,59.24,72.85,52.29,10.6,60.6,12.2,16.6
2026-08-27,all,4432,1943,2286,425,394,256,125,728,759,912,942,30,49,46.5,50.53,50.38,53.72,44.52,9.16,42.79,10.98,37.07
2026-08-27,nasdaq,3269,1514,1575,340,274,229,110,579,705,708,815,21,41,48.09,51.1,50.14,49.52,43.76,7.24,38.13,11.43,43.2
2026-08-27,r2000,1999,931,1024,173,174,95,38,389,182,428,313,14,10,45.14,52.69,53.99,64.86,47.93,11.27,54.86,10.08,23.78
2026-08-27,scan,202,104,95,19,17,16,2,103,1,80,0,4,0,87.13,99.5,100.0,100.0,98.51,0.0,100.0,0.0,0.0
2026-08-27,sp500,503,152,349,35,58,17,7,61,10,99,35,3,3,44.93,52.09,53.88,70.86,50.3,12.0,59.6,11.2,17.2
2026-08-28,all,4432,1513,2700,304,453,83,321,663,806,870,944,26,62,41.1,47.57,47.53,52.59,43.2,9.99,42.22,10.44,37.36
2026-08-28,nasdaq,3269,1012,2067,214,346,74,282,522,738,680,816,18,56,41.5,47.37,46.61,48.19,42.55,8.15,37.51,10.69,43.65
2026-08-28,r2000,1999,744,1201,135,199,29,143,355,212,403,317,16,7,40.17,50.18,51.64,63.05,45.74,12.67,53.98,9.2,24.15
2026-08-28,scan,172,70,99,17,13,2,4,84,0,74,0,2,0,83.72,100.0,100.0,100.0,98.26,0.0,100.0,0.0,0.0
2026-08-28,sp500,503,230,272,36,37,5,17,62,14,91,34,2,1,43.34,52.29,53.48,71.66,49.9,11.8,59.4,12.4,16.4
2026-08-31,all,4427,1513,2725,520,778,118,142,599,840,845,986,13,84,36.56,44.36,44.99,51.47,41.55,10.92,41.56,9.95,37.57
2026-08-31,nasdaq,3266,1175,1922,357,444,111,113,476,767,654,848,7,73,37.12,44.72,44.83,47.26,41.23,8.84,37.07,10.17,43.92
2026-08-31,r2000,1997,616,1337,234,387,37,60,328,213,384,335,6,16,33.75,45.41,47.17,61.83,43.74,14.08,53.05,8.9,23.96
2026-08-31,scan,164,74,88,34,26,3,0,77,0,71,0,1,0,86.59,100.0,100.0,100.0,98.78,0.0,100.0,0.0,0.0
2026-08-31,sp500,503,136,362,74,175,5,9,53,15,100,38,4,8,40.16,47.91,50.7,69.06,47.51,13.8,58.0,11.2,17.0
2026-09-01,all,4426,1184,3052,405,758,104,293,564,886,774,1057,19,110,31.08,40.51,40.8,50.0,39.21,12.05,40.7,9.31,37.94
2026-09-01,nasdaq,3265,858,2237,267,465,94,249,449,811,597,898,12,93,32.48,41.25,40.94,46.14,39.32,9.68,36.51,9.58,44.24
2026-09-01,r2000,1996,516,1445,189,405,40,125,319,225,351,375,10,29,28.13,39.92,41.74,60.26,40.53,15.28,51.99,8.39,24.34
2026-09-01,scan,128,58,69,22,20,3,4,61,0,66,0,2,0,82.03,100.0,100.0,100.0,99.22,0.0,100.0,0.0,0.0
2026-09-01,sp500,503,161,340,60,87,2,15,38,15,93,40,5,5,32.41,44.73,46.72,66.27,44.93,16.2,56.4,10.0,17.4
2026-09-02,all,4427,2710,1515,781,412,258,75,586,878,857,951,51,66,37.75,44.97,44.91,51.0,38.32,11.24,41.53,9.49,37.73
2026-09-02,nasdaq,3266,1963,1125,527,269,217,71,475,811,678,785,35,62,38.92,46.01,45.4,47.22,38.39,8.99,37.36,9.83,43.82
2026-09-02,r2000,1996,1410,544,452,181,131,14,329,218,397,345,25,4,37.6,46.22,47.45,61.71,39.57,14.14,53.03,8.75,24.08
2026-09-02,scan,167,136,31,36,12,14,0,76,0,78,0,1,0,80.84,99.4,100.0,100.0,95.21,0.0,100.0,0.0,0.0
2026-09-02,sp500,503,300,202,80,61,10,5,40,15,83,32,10,3,38.17,46.92,48.51,67.07,43.74,15.4,57.2,10.0,17.4
2026-09-03,all,4429,2410,1785,567,420,197,106,645,882,910,905,33,57,41.42,46.62,46.08,51.76,38.58,11.09,41.92,9.84,37.15
2026-09-03,nasdaq,3268,1726,1337,388,293,171,90,526,812,720,760,24,55,41.6,47.57,46.38,47.89,38.6,9.02,37.69,10.15,43.14
2026-09-03,r2000,1996,1142,800,267,193,70,36,357,221,414,318,20,5,42.28,48.39,48.76,62.22,39.62,14.03,53.34,8.91,23.72
2026-09-03,scan,180,99,79,16,15,7,3,82,0,76,0,3,0,82.78,98.33,100.0,100.0,95.0,0.0,100.0,0.0,0.0
2026-09-03,sp500,503,341,160,73,39,16,4,50,20,93,30,5,0,46.92,51.09,51.49,69.26,44.93,14.0,58.2,11.2,16.6
2026-09-04,all,4430,2254,1947,443,333,196,99,719,808,999,847,30,55,43.19,47.81,46.97,52.01,38.88,10.9,42.58,9.41,37.11
2026-09-04,nasdaq,3269,1660,1406,322,235,165,91,579,753,794,723,24,50,44.12,49.03,47.31,48.45,39.04,8.62,38.61,9.79,42.98
2026-09-04,r2000,1996,1205,737,218,125,87,24,412,189,462,276,19,5,48.32,51.56,51.09,62.45,40.79,13.83,53.96,8.54,23.67
2026-09-04,scan,183,82,100,15,7,5,1,87,0,98,0,1,0,83.06,100.0,100.0,100.0,94.54,0.0,100.0,0.0,0.0
2026-09-04,sp500,503,179,323,34,53,14,11,46,17,98,26,1,3,36.58,47.32,48.31,67.66,43.54,14.6,58.4,9.4,17.6
2026-09-08,all,4430,1420,2836,512,845,234,286,613,839,841,935,26,78,34.52,42.92,42.94,50.49,37.56,12.0,41.94,8.53,37.53
2026-09-08,nasdaq,3269,1084,2029,385,566,202,222,503,775,669,792,18,68,36.27,44.61,43.68,47.18,37.99,9.62,37.89,9.26,43.23
